text,annotation,label
"My parents are out of town this weekend, so we should definitely get a little turnt at my place.","('turnt', 'SLANG')",1
"I heard there's a party this weekend, we finna turn up!","('finna', 'SLANG')",1
I'm kinda finna do it.,"('finna', 'SLANG')",1
Olivia bought Michael concert tickets as a surprise... major simp alert!,"('simp', 'SLANG')",1
I'm not into guys who try too hard to impress me with gifts and attention - it just comes off as simping.,"('simping', 'SLANG')",1
That new video game that just came out is supposed to be really challenging but also bussin in terms of graphics.,"('bussin', 'SLANG')",1
Finna be epic!,"('finna', 'SLANG')",1
Finna listen to it on repeat all day.,"('finna', 'SLANG')",1
How many shots do you think it'll take for us to be completely turnt?,"('turnt', 'SLANG')",1
Can't believe Kevin drove three hours just to bring flowers to his crush at her work... he's really out here simping hardcore.,"('simping', 'SLANG')",1
"I swear, if John holds the door open for Emily one more time, he'll officially be the ultimate simp.","('simp', 'SLANG')",1
My little brother made his crush a mixtape with love songs on it... talk about simping at its finest.,"('simping', 'SLANG')",1
"She's been talking about it forever, she's definitely finna ask him soon.","('finna', 'SLANG')",1
That movie we watched last weekend was actually surprisingly bussin - I thought it was gonna be boring but it turned out great.,"('bussin', 'SLANG')",1
"The new taco truck that opened up down the street is bussin, their carne asada tacos are amazing!","('bussin', 'SLANG')",1
"Last time I saw Sam get that turnt, he tried to laugh and stumbled into a bush - it was hilarious!","('turnt', 'SLANG')",1
"Julie keeps changing her story about why she missed practice, it's getting real sus now.","('sus', 'SLANG')",1
I heard Mark got really turnt at the concert and ended up losing his phone.,"('turnt', 'SLANG')",1
"I just finished reading this book series and let me tell you, that plot twist at the end was absolutely bussin.","('bussin', 'SLANG')",1
That new video game is bussin!,"('bussin', 'SLANG')",1
"After finals week, I treated myself to some ice cream from that cute spot in town - their flavors are always bussin.","('bussin', 'SLANG')",1
"I get major red flags when people act all friendly out of nowhere, like it just comes off as hella sus to me.","('sus', 'SLANG')",1
Can someone remind me why we're all finna stress so much about college applications already?,"('finna', 'SLANG')",1
It's absolutely bussin.,"('bussin', 'SLANG')",1
Danielle may act all innocent at school but put a few drinks in her and she becomes the life of the party - always getting super turnt.,"('turnt', 'SLANG')",1
"It was so bussin, I couldn't stop watching.","('bussin', 'SLANG')",1
It's starting to seem sus.,"('sus', 'SLANG')",1
"Sarah is always posting about how much she loves Brian, but he doesn't even acknowledge her in public - total simp behavior on her part.","('simp', 'SLANG')",1
"Sarah posted another selfie, and now all the simps in her DMs are commenting heart eyes.","('simps', 'SLANG')",1
That's hella sus if it's true.,"('sus', 'SLANG')",1
Why is she always acting so sus around us?,"('sus', 'SLANG')",1
The plot twists are mind-blowing; it's honestly too bussin to handle.,"('bussin', 'SLANG')",1
"I heard Julia talking about how she got an A+ on the test without studying at all, that's so sus.","('sus', 'SLANG')",1
He's the biggest simp in our class.,"('simp', 'SLANG')",1
"Their tacos are bussin, I‚Äôm telling you!","('bussin', 'SLANG')",1
Are you finna study for the chemistry test together later?,"('finna', 'SLANG')",1
He's such a simp.,"('simp', 'SLANG')",1
It was straight bussin!,"('bussin', 'SLANG')",1
Don't be a simp and let someone take advantage of your kindness like that.,"('simp', 'SLANG')",1
"The energy in the crowd was insane, it was truly a bussin experience.","('bussin', 'SLANG')",1
I'm finna grab some coffee before heading to the meeting.,"('finna', 'SLANG')",1
I don't trust that new kid; something about him just feels sus.,"('sus', 'SLANG')",1
I have no idea how Emily manages to keep her cool even when she's super duper turnt - she just smiles and dances through it all!,"('turnt', 'SLANG')",1
"Honestly, if someone starts acting like a simp in my DMs, it's an instant block.","('simp', 'SLANG')",1
"That party last weekend was super sus, some sketchy stuff went down for sure.","('sus', 'SLANG')",1
"I made pasta for dinner tonight and it turned out surprisingly bussin, not gonna lie.","('bussin', 'SLANG')",1
"That party last weekend was so much fun, the music was bussin all night long.","('bussin', 'SLANG')",1
"It looks so realistic, definitely gonna be bussin when it comes out.","('bussin', 'SLANG')",1
"After finals week is over, I am planning to get absolutely turnt to celebrate the end of this semester!","('turnt', 'SLANG')",1
"My mom made homemade cookies this weekend and let me tell you, they were bussin.","('bussin', 'SLANG')",1
That boy is the biggest simp I know.,"('simp', 'SLANG')",1
"I just listened to this new song and let me tell you, the beat is absolutely bussin!","('bussin', 'SLANG')",1
Why do some guys think simping will make someone like them?,"('simping', 'SLANG')",1
"We're all finna watch that new movie on Netflix tonight, you should join us.","('finna', 'SLANG')",1
Is anyone else finna try out for the school play?,"('finna', 'SLANG')",1
"The new pizza place in town is bussin, we have to try it out this weekend!","('bussin', 'SLANG')",1
Majorly sus vibes there.,"('sus', 'SLANG')",1
"That new Netflix series everyone‚Äôs talking about is actually so bussin, I binge-watched the whole season in one day.","('bussin', 'SLANG')",1
"We should all get together and have a picnic at the park, I'm finna make some bomb sandwiches.","('finna', 'SLANG')",1
"I tried this new bubble tea flavor today and it was super delicious, like seriously bussin!","('bussin', 'SLANG')",1
"I heard there‚Äôs a party at Jake‚Äôs house this Saturday, you finna go with us?","('finna', 'SLANG')",1
"I don't know, that new girl in our class seems kinda sus.","('sus', 'SLANG')",1
She said she's finna finish her homework and join us later.,"('finna', 'SLANG')",1
"If someone expects you to constantly do things for them without reciprocating, they're probably taking advantage of your simping tendencies.","('simping', 'SLANG')",1
My parents are finna kill me if they find out about that party last weekend.,"('finna', 'SLANG')",1
There's something about the way Mr. Thompson grades our tests that seems sus.,"('sus', 'SLANG')",1
"John keeps texting his crush all day, it's getting to be a bit simp behavior.","('simp', 'SLANG')",1
"Be careful not to get too turnt at the concert tonight, I don't want you getting into trouble.","('turnt', 'SLANG')",1
"I just tried this new sushi spot downtown and let me tell you, it was bussin.","('bussin', 'SLANG')",1
"I have a feeling that the teacher is gonna give us a surprise quiz today, call me sus but it just seems fishy.","('sus', 'SLANG')",1
"I don't trust that guy in our math class, his excuses for not doing homework are so sus.","('sus', 'SLANG')",1
I have a feeling tonight is going to be wild ‚Äì we're definitely getting turnt!,"('turnt', 'SLANG')",1
Why do some people think being a simp is cute or attractive?,"('simp', 'SLANG')",1
It's so refreshing and totally bussin.,"('bussin', 'SLANG')",1
He was so sus.,"('sus', 'SLANG')",1
"After this class, I'm finna grab some lunch at that new spot downtown.","('finna', 'SLANG')",1
She needs to stop simping over him so much.,"('simping', 'SLANG')",1
Are y'all finna go to the party on Friday?,"('finna', 'SLANG')",1
"I don't know why she's always lurking around like that, it's hella sus.","('sus', 'SLANG')",1
That party last weekend was too much fun; the vibe was just so bussin all night long.,"('bussin', 'SLANG')",1
The party last weekend was so much fun; the music was bussin all night long.,"('bussin', 'SLANG')",1
My parents are being super sus about letting me go to that party.,"('sus', 'SLANG')",1
"I told Adam not to always drive his crush around everywhere, it makes him look like a simp.","('simp', 'SLANG')",1
There‚Äôs something about the whole situation that just feels really off and super suspect - definitely hella sus vibes all around.,"('sus', 'SLANG')",1
"Friday night's party is going to be lit, I heard there will be a live DJ spinning all night - gonna be super bussin!","('bussin', 'SLANG')",1
"The weather today is amazing, like seriously so nice out - it's just perfect, totally bussin.","('bussin', 'SLANG')",1
I heard some sus rumors about our math teacher cheating on his wife.,"('sus', 'SLANG')",1
We gotta make sure everyone stays safe while they're getting super turnt this weekend!,"('turnt', 'SLANG')",1
I swear Sarah was the most turnt out of everyone at the party.,"('turnt', 'SLANG')",1
"He's such a simp, it's embarrassing.","('simp', 'SLANG')",1
"We gotta make sure to pace ourselves at the beach bonfire tonight, don't want to get too turnt too early.","('turnt', 'SLANG')",1
Last night‚Äôs party was so much fun - the music was bussin all night long.,"('bussin', 'SLANG')",1
The new substitute teacher gives me weird vibes; something about him seems sus.,"('sus', 'SLANG')",1
"We should plan a beach day soon where we can just relax, soak up some sun, and maybe even bring some drinks to get slightly turnt by the water.","('turnt', 'SLANG')",1
"If anyone ever catches me making a scrapbook filled with photos of my crush, please intervene because that would be ultimate simp behavior!","('simp', 'SLANG')",1
Their double chocolate fudge flavor is seriously bussin.,"('bussin', 'SLANG')",1
I caught Alex waiting in line for two hours just to get tickets to Anna's favorite band concert... what a total simp move.,"('simp', 'SLANG')",1
The excuse David gave for missing class seems pretty sus to me.,"('sus', 'SLANG')",1
I'm finna binge-watch that new show on Netflix this weekend.,"('finna', 'SLANG')",1
"Marissa is always texting Jake first, she needs to stop simping over him.","('simping', 'SLANG')",1
Jake said he's finna ask Emily to prom next week!,"('finna', 'SLANG')",1
The weather today is perfect for a picnic in the park ‚Äì I‚Äôll bring some sandwiches that will be undeniably bussin!,"('bussin', 'SLANG')",1
Those shoes are seriously bussin.,"('bussin', 'SLANG')",1
"I finally got to see my favorite band live in concert, and they were beyond bussin!","('bussin', 'SLANG')",1
The way he keeps changing his story just seems hella sus to me.,"('sus', 'SLANG')",1
His excuses for not showing up on time are getting more and more sus every time.,"('sus', 'SLANG')",1
"I heard there's a new coffee shop opening up downtown, I'm finna check it out this Saturday.","('finna', 'SLANG')",1
"I'm finna start looking at colleges soon, no idea where I wanna go yet though.","('finna', 'SLANG')",1
"I'm finna binge-watch that new show on Netflix this weekend, it looks so good.","('finna', 'SLANG')",1
"Can't wait for summer break, we're definitely finna plan a road trip with our friends.","('finna', 'SLANG')",1
I'm finna start a new book; any recommendations?,"('finna', 'SLANG')",1
Guys need to learn that showering someone with gifts and attention all the time won‚Äôt make them suddenly fall in love ‚Äì it just makes them look like an annoyingly desperate simp.,"('simp', 'SLANG')",1
I'm finna start studying for finals soon; it's gonna be a long few weeks.,"('finna', 'SLANG')",1
"I don't trust him, his excuses for being late are getting more and more sus.","('sus', 'SLANG')",1
"My mom made her famous chocolate chip cookies last night and let me tell you, they were bussin!","('bussin', 'SLANG')",1
"I can't believe Alex wrote a whole love letter to Maya after just one date, what a simp move.","('simp', 'SLANG')",1
"I can't believe Lisa wrote an entire essay for her crush, that's next level simp behavior.","('simp', 'SLANG')",1
That's so sus.,"('sus', 'SLANG')",1
It's super sus behavior.,"('sus', 'SLANG')",1
His sudden interest in hanging out with us after all this time feels super sus.,"('sus', 'SLANG')",1
"I can't deal with how much Lucas caters to his crush, talk about being a simp.","('simp', 'SLANG')",1
"I aced my math test yesterday, my study group really helped me out - they're all so bussin.","('bussin', 'SLANG')",1
Let's pregame before we go out and get extra turnt!,"('turnt', 'SLANG')",1
Finna get those gains!,"('finna', 'SLANG')",1
"I just tried this new taco place and let me tell you, it was absolutely bussin!","('bussin', 'SLANG')",1
I know I‚Äôm gonna get so turnt at homecoming this year - my dress is fire!,"('turnt', 'SLANG')",1
"I'm finna study for my math test tomorrow, gotta get that A.","('finna', 'SLANG')",1
Their slices are straight-up bussin.,"('bussin', 'SLANG')",1
It's sad seeing Josh constantly liking and commenting on Amy‚Äôs Instagram posts when she barely acknowledges him in person - definitely classic simping right there.‚Äù,"('simping', 'SLANG')",1
"Can't wait for spring break, gonna be non-stop parties and getting mad turnt every night!","('turnt', 'SLANG')",1
"Honestly, your ex-boyfriend was acting so weird at the party last night - super sus behavior for sure.","('sus', 'SLANG')",1
"Total simp move, man.","('simp', 'SLANG')",1
"My parents are out of town next weekend, so we should all plan something fun to do ‚Äì who‚Äôs finna come over?","('finna', 'SLANG')",1
"I heard a rumor that the teacher is grading unfairly, sounds hella sus to me.","('sus', 'SLANG')",1
He‚Äôs such a simp.,"('simp', 'SLANG')",1
"These new skincare products I‚Äôve been using have worked wonders for my skin - my glow is next level now, talk about skincare routine being absolutely bussing!","('bussing', 'SLANG')",1
"Nicole has been hanging out with that shady guy from the other school, it's 100% sus behavior.","('sus', 'SLANG')",1
Are you finna watch the new Marvel movie that's coming out next week?,"('finna', 'SLANG')",1
Are you finna study for that math test or are you just gonna wing it?,"('finna', 'SLANG')",1
"Taylor keeps giving gifts to Ashley every week, he's the biggest simp in our friend group.","('simp', 'SLANG')",1
"When someone acts all innocent after causing drama, it's the most obvious kind of sus behavior there is!","('sus', 'SLANG')",1
"We're all finna hit up the beach this Saturday, right?","('finna', 'SLANG')",1
I can't believe Sarah got so turnt at the concert and started dancing on stage!,"('turnt', 'SLANG')",1
Let's pregame before heading to the club so we can get extra turnt tonight.,"('turnt', 'SLANG')",1
"When Jenna said she couldn't hang out last night but then posted pics of her partying with other friends, I knew something was sus.","('sus', 'SLANG')",1
"Hey guys, I'm finna head to the mall after school, anyone wanna come with?","('finna', 'SLANG')",1
"It was so sus, like where was she really?","('sus', 'SLANG')",1
"Bro, if we're gonna hit up that club tonight, we gotta be ready to get seriously turnt.","('turnt', 'SLANG')",1
He's too much of a simp.,"('simp', 'SLANG')",1
That's hella sus.,"('sus', 'SLANG')",1
Don't worry about me driving home after this - I'm definitely not getting behind the wheel when I'm still feeling all kinds of turnt!,"('turnt', 'SLANG')",1
Who's finna go to the concert next weekend?,"('finna', 'SLANG')",1
I can't believe how turnt we got at the concert last night - I'm still recovering!,"('turnt', 'SLANG')",1
"I swear, if Tim agrees to drive his crush around town one more time, he officially wins the simp award.","('simp', 'SLANG')",1
"Dude, I heard Sarah got so turnt at that party last weekend, she was dancing on tables!","('turnt', 'SLANG')",1
"Let me know if you're finna study together for the upcoming history quiz, we can help each other out.","('finna', 'SLANG')",1
"He seems sus to me, always checking his phone when she's not looking.","('sus', 'SLANG')",1
"I just finished this book series and the ending was so unexpected, totally bussin.","('bussin', 'SLANG')",1
"I swear, if Emma doesn't pace herself tonight, she's going to be beyond turnt before midnight.","('turnt', 'SLANG')",1
Are you finna study for that big test tomorrow or are you just gonna wing it?,"('finna', 'SLANG')",1
I have a feeling tonight is going to be epic - turning up and getting completely turnt with the crew!,"('turnt', 'SLANG')",1
"I just finished binge-watching that new show on Netflix, and let me tell you, it's bussin!","('bussin', 'SLANG')",1
"My parents are out of town this weekend so I'm finna throw a small gathering at my place, you guys are invited!","('finna', 'SLANG')",1
Can't wait for summer vacation when we can all hang out at the beach again; those days are always so bussin!,"('bussin', 'SLANG')",1
"The beach bonfire became turnt as people gathered around, sharing stories and playing music.","('turnt', 'SLANG')",1
I heard Mark got way too turnt last weekend and ended up puking in the bushes.,"('turnt', 'SLANG')",1
He needs to stop simping for her attention.,"('simping', 'SLANG')",1
"This new video game I got is so addictive, the graphics are bussin too.","('bussin', 'SLANG')",1
"There goes Laura again, rearranging her entire schedule just to hang out with her crush - total simp move.","('simp', 'SLANG')",1
"Allison is constantly giving gifts to that guy in our class, she's definitely simping hard.","('simping', 'SLANG')",1
"I'm finna grab some food before we go to the party, I'm starving.","('finna', 'SLANG')",1
"The new Drake album is straight fire, each track is bussin.","('bussin', 'SLANG')",1
Finna find the perfect dress and dance all night.,"('finna', 'SLANG')",1
Why do guys feel the need to act like simps just to get a girl's attention?,"('simps', 'SLANG')",1
"We have to make sure to pace ourselves at the next party, we don't want to get too turnt too early.","('turnt', 'SLANG')",1
It's super sus.,"('sus', 'SLANG')",1
"I heard that Jordan got caught cheating on the test, that's so sus.","('sus', 'SLANG')",1
The way she lied about where she was last night seems so sus to me.,"('sus', 'SLANG')",1
"I'm finna binge-watch that new Netflix series tonight, it looks so good!","('finna', 'SLANG')",1
"She seems really sus, like she's up to something.","('sus', 'SLANG')",1
Max keeps avoiding talking about his weekend plans... definitely coming off as sus behavior right there.,"('sus', 'SLANG')",1
Are you ready to get absolutely turnt at the beach party next Friday?,"('turnt', 'SLANG')",1
"Honestly, I don't remember much from last weekend, but all I know is we were all hella' turnt!","('turnt', 'SLANG')",1
"My mom made her famous lasagna for dinner tonight, and it was absolutely bussin.","('bussin', 'SLANG')",1
It's so impressive; her talent is truly bussin.,"('bussin', 'SLANG')",1
"I'm not sure if I can handle getting as turnt as last time, my tolerance is low these days.","('turnt', 'SLANG')",1
"We should totally hit up that new burger joint in town, I heard their fries are next level bussin.","('bussin', 'SLANG')",1
"My mom made her famous lasagna for dinner last night and it was so bussin, I had three helpings.","('bussin', 'SLANG')",1
"I'm finna ask my crush out on a date next week, wish me luck!","('finna', 'SLANG')",1
"We were all feeling pretty turnt at the concert last night, the energy was insane.","('turnt', 'SLANG')",1
"I'm finna binge-watch that new show on Netflix tonight, anyone wanna join?","('finna', 'SLANG')",1
Talk about being a simp!,"('simp', 'SLANG')",1
"I don't trust those kids who hang out at the park at night, they seem super sus.","('sus', 'SLANG')",1
We're all finna meet up at Sarah's house before going to the party.,"('finna', 'SLANG')",1
"If you're always chasing after someone who doesn't appreciate you back, you're just being a straight-up simp.","('simp', 'SLANG')",1
"I can't put my finger on it, but there's definitely something fishy and sus happening between those two friends of ours.","('sus', 'SLANG')",1
"Mark changed his plans just to hang out with Lisa, talk about being a simp.","('simp', 'SLANG')",1
"I know he likes her, but constantly doing things for her is straight-up simp behavior.","('simp', 'SLANG')",1
"It was bussin, she's always on point with her looks.","('bussin', 'SLANG')",1
"Dance practice is starting soon, who's finna carpool with me?","('finna', 'SLANG')",1
"That guy in our class always carries his crush's books for her, he's such a simp.","('simp', 'SLANG')",1
We need to go out this weekend and get absolutely turnt.,"('turnt', 'SLANG')",1
Mark's house parties always get way too wild and everyone ends up super turnt by the end of the night.,"('turnt', 'SLANG')",1
"Hey, I‚Äôm finna hit the gym later today to get a quick workout in.","('finna', 'SLANG')",1
"My parents are out of town this weekend so I'm finna throw a small party at my place, you guys should come over!","('finna', 'SLANG')",1
"It was so intense, it was straight up bussin.","('bussin', 'SLANG')",1
Jake made a Spotify playlist dedicated to his crush; talk about being a huge simp!,"('simp', 'SLANG')",1
"My ex used to constantly text me sweet messages and call me pet names all the time, looking back he was such a simp.","('simp', 'SLANG')",1
My parents would kill me if they found out I got turnt at Jake's house last Friday.,"('turnt', 'SLANG')",1
"I'm finna ace this math test tomorrow, no doubt about it.","('finna', 'SLANG')",1
"No matter what happens tonight, let's make sure we stay safe while getting our party on and getting totally turnt!","('turnt', 'SLANG')",1
My parents are finna kill me if they find out about that party last night.,"('finna', 'SLANG')",1
"My friend keeps loaning money to their crush, talk about being a simp.","('simp', 'SLANG')",1
"I've been binge-watching this new series on Netflix and let me tell you, it's addicting - totally bussin!","('bussin', 'SLANG')",1
Who's finna be at the basketball game tonight?,"('finna', 'SLANG')",1
"The party last weekend was so lit, the music was bussin all night long.","('bussin', 'SLANG')",1
My parents are finna kill me if they find out I dented the car.,"('finna', 'SLANG')",1
"Man, it's getting late and I'm tired - definitely not finna pull an all-nighter again tonight.","('finna', 'SLANG')",1
"Sorry, can't hang out today - I'm finna catch up on homework and projects.","('finna', 'SLANG')",1
"My little brother is always trying to impress his crush with gifts and compliments, he's definitely a simp in training.","('simp', 'SLANG')",1
"I need to pace myself tonight, I don't want to get too turnt too early and embarrass myself again.","('turnt', 'SLANG')",1
We should definitely go to that new rooftop restaurant this weekend - I heard their view is bussin.,"('bussin', 'SLANG')",1
Are you finna go to Sarah's party tonight?,"('finna', 'SLANG')",1
"I swear, Rachel gets extra wild when she's super turnt - it's hilarious to watch!","('turnt', 'SLANG')",1
We need to pregame before the dance so we can get super turnt.,"('turnt', 'SLANG')",1
"When guys start changing themselves just to impress someone, they're definitely simping hard.","('simping', 'SLANG')",1
Why do people always gotta be simping over someone on social media?,"('simping', 'SLANG')",1
"My parents are out of town this weekend, so we're definitely getting turnt at my place.","('turnt', 'SLANG')",1
It's mad sus.,"('sus', 'SLANG')",1
Hailey is out here writing love poems for Tyler - next level of being a simp.,"('simp', 'SLANG')",1
It's important to watch out for each other when we're all getting our party on and starting to feel extra turnt up!,"('turnt', 'SLANG')",1
"My mom said she‚Äôs finna make her famous lasagna for dinner tonight, I can‚Äôt wait!","('finna', 'SLANG')",1
"Hey, I'm finna head to the store real quick, you need anything?","('finna', 'SLANG')",1
"We're all finna chill at Sarah's place tonight, bring snacks!","('finna', 'SLANG')",1
Jada was lowkey simping over that cute guy in our math class during the group project last week.,"('simping', 'SLANG')",1
"I don't remember much from last night, so I must have been really turnt.","('turnt', 'SLANG')",1
Emma keeps lending money to her boyfriend even though he never pays her back - classic case of being a simp.,"('simp', 'SLANG')",1
My little brother has been acting super sneaky lately; it's making me feel like he's being hella sus about something big.,"('sus', 'SLANG')",1
I can't believe Sarah got so turnt after just a few shots of tequila.,"('turnt', 'SLANG')",1
"I swear Luke would do anything Nicole asks him to do, he's definitely a major simp for her.","('simp', 'SLANG')",1
"Stop being such a simp and stand up for yourself when she treats you poorly, Jake!","('simp', 'SLANG')",1
"Molly said she couldn't hang out because she was sick, but I saw her Snapchat story at a party... so sus!","('sus', 'SLANG')",1
"I don't trust that group of kids hanging out by the field, they seem mad sus just standing there all the time.","('sus', 'SLANG')",1
"Instead of going out tonight, I think I'm just finna order some pizza and relax at home.","('finna', 'SLANG')",1
Why is Mark acting so sus lately?,"('sus', 'SLANG')",1
She's the biggest simp in our group.,"('simp', 'SLANG')",1
That guy was beyond turnt.,"('turnt', 'SLANG')",1
"I tried the new sushi place downtown last night, and let me tell you, it was bussin!","('bussin', 'SLANG')",1
"When Jaden offered to drive Lily home every day even though it was out of his way, we all knew he was simping hard for her.","('simping', 'SLANG')",1
Super sus.,"('sus', 'SLANG')",1
"That party on Friday is going to be bussin, I can't wait.","('bussin', 'SLANG')",1
She's definitely simping hard.,"('simping', 'SLANG')",1
Totally sus behavior.,"('sus', 'SLANG')",1
"Last night's party was lit, everyone was so turnt!","('turnt', 'SLANG')",1
"Stop playing around, we're finna be late for practice!","('finna', 'SLANG')",1
"It looks bussin, I can't wait to see it.","('bussin', 'SLANG')",1
"Hey y'all, I'm finna hit up the mall this weekend, anyone down to come with me?","('finna', 'SLANG')",1
"OMG, that new restaurant downtown is bussin!","('bussin', 'SLANG')",1
I just got a new pair of sneakers and they are straight fire - definitely some bussin kicks right there.,"('bussin', 'SLANG')",1
"I always get a weird feeling whenever our principal comes by to observe classes, it just seems super sus for some reason.","('sus', 'SLANG')",1
"I heard Jake bought expensive concert tickets for his crush even though she didn't ask him to, major simp energy right there.","('simp', 'SLANG')",1
"Last night's party was so lit, we all got turnt by the end of it.","('turnt', 'SLANG')",1
"I‚Äôm finna order some pizza for dinner tonight, who‚Äôs in?","('finna', 'SLANG')",1
"We need to find another epic spot to get turnt this summer break, like maybe camping by the lake or something adventurous like that.","('turnt', 'SLANG')",1
"I think we should really be careful about who we trust these days; there's just too many people doing things behind our backs, acting all sus and shady.","('sus', 'SLANG')",1
"When the teacher conveniently lost my assignment right before grading, it felt so sus.","('sus', 'SLANG')",1
"It's straight up bussin, every song is fire.","('bussin', 'SLANG')",1
"Emma keeps leading Alex on, and he doesn‚Äôt even realize he‚Äôs being played like a simp.","('simp', 'SLANG')",1
Sus much?,"('sus', 'SLANG')",1
It's mad sus behavior.,"('sus', 'SLANG')",1
"That TikTok dance trend is so fun, we should totally learn it together - it looks bussin!","('bussin', 'SLANG')",1
"After graduation, I'm definitely finna travel and see the world before college starts!","('finna', 'SLANG')",1
"Jessica keeps doing Todd's homework for him, she's seriously simping hard.","('simping', 'SLANG')",1
"I tried the homemade cookies, and let me tell you, they were straight-up bussin!","('bussin', 'SLANG')",1
"My sister‚Äôs friends are constantly asking her for favors, they‚Äôre all such simps.","('simps', 'SLANG')",1
The chemistry lab we did yesterday was surprisingly bussin - we actually got some cool results for once.,"('bussin', 'SLANG')",1
We finna order pizza for the game night ‚Äì what toppings do you want?,"('finna', 'SLANG')",1
"I'm thinking of throwing a kickback next Friday, you guys down to get turnt with me?","('turnt', 'SLANG')",1
I can't wait for the weekend to get here so we can all get turnt together.,"('turnt', 'SLANG')",1
That girl is a straight-up simp!,"('simp', 'SLANG')",1
"Dude, last weekend's party was so lit, I got turnt within the first hour.","('turnt', 'SLANG')",1
You were dancing like crazy when you were turnt at the house party.,"('turnt', 'SLANG')",1
So suspiciously sus!,"('sus', 'SLANG')",1
"We should definitely go back to that amusement park next weekend, the rides were bussin.","('bussin', 'SLANG')",1
"Don't be a simp and text them first all the time, make them put in some effort too!","('simp', 'SLANG')",1
It feels kinda sus to me.,"('sus', 'SLANG')",1
Let's pre-game before hitting up that club so we're already feeling a little turnt when we get there.,"('turnt', 'SLANG')",1
"I'm finna binge-watch that new show on Netflix this weekend, it looks so good!","('finna', 'SLANG')",1
That movie we watched on Netflix was surprisingly good - definitely bussin material for our next movie night.,"('bussin', 'SLANG')",1
The best part about being turnt is feeling carefree and having the time of your life with friends.,"('turnt', 'SLANG')",1
"I heard a rumor about her cheating on the test, seems pretty sus to me.","('sus', 'SLANG')",1
"That new kid gives me majorly sus vibes, like something is off about him.","('sus', 'SLANG')",1
"The new Drake album is seriously bussin, I've had it on repeat all week.","('bussin', 'SLANG')",1
"I don't remember much from the concert last night, I was too turnt.","('turnt', 'SLANG')",1
"There's this TikTok dance trend going around and I've been practicing all day - when I finally nail it, it's gonna be straight-up bussin!","('bussin', 'SLANG')",1
"It was bussin, I can't wait to go back!","('bussin', 'SLANG')",1
Last weekend was epic - we pregamed so hard and ended up getting super turnt at the club.,"('turnt', 'SLANG')",1
"We better get turnt at the next concert we go to, no exceptions.","('turnt', 'SLANG')",1
"That excuse he gave for being late was totally sus, no way it's true.","('sus', 'SLANG')",1
The party next Friday better be lit ‚Äî I want everyone there getting absolutely turnt!,"('turnt', 'SLANG')",1
It's straight up bussin.,"('bussin', 'SLANG')",1
"She said she couldn't hang out because she was sick but I saw her posting on social media, total sus move!","('sus', 'SLANG')",1
Don't be afraid to set boundaries in relationships so you don't end up being perceived as a simp by everyone around you!,"('simp', 'SLANG')",1
"We need to plan a turnt trip to the beach this weekend, nothing better than drinking by the ocean.","('turnt', 'SLANG')",1
Let's pregame before we head out so we're already a little bit turnt when we get there!,"('turnt', 'SLANG')",1
I'm finna binge-watch that new show on Netflix this weekend.,"('finna', 'SLANG')",1
Their slices are bussin!,"('bussin', 'SLANG')",1
My friend is constantly buying gifts for this girl and she doesn't even like him back - classic case of being a simp.,"('simp', 'SLANG')",1
I swear Kyle can't handle his drinks; he gets way too turnt after just a couple shots.,"('turnt', 'SLANG')",1
Sometimes I regret getting too turnt because then I have a massive hangover the next day.,"('turnt', 'SLANG')",1
"I just finished watching that new Netflix series everyone is talking about, and it was so bussin.","('bussin', 'SLANG')",1
The vibes at the beach today were so chill and relaxing; it was a truly bussin day with friends.,"('bussin', 'SLANG')",1
"Her Instagram stories have been real cryptic lately, giving off major sus vibes.","('sus', 'SLANG')",1
I don't know how you stayed so turnt all night without passing out!,"('turnt', 'SLANG')",1
"Whenever she mentions her weekend plans, it sounds so sus like she‚Äôs making everything up on the spot.","('sus', 'SLANG')",1
"It's so catchy, it's bussin for sure.","('bussin', 'SLANG')",1
"Dude, Tyler's party last night was so turnt!","('turnt', 'SLANG')",1
I caught Jake holding Sarah‚Äôs books and following her around campus...big-time simp behavior if you ask me!,"('simp', 'SLANG')",1
"It went into overtime but in the end, it was sooo bussin!","('bussin', 'SLANG')",1
"I finally got my hands on those limited edition sneakers and they are bussin, definitely worth the wait.","('bussin', 'SLANG')",1
It's on repeat because it's straight fire - totally bussin.,"('bussin', 'SLANG')",1
"I can't stand it when guys act like simps around their crushes, like just be yourself.","('simps', 'SLANG')",1
"It's so bussin, I can't stop playing it on repeat.","('bussin', 'SLANG')",1
He's been acting weird lately; I think he's finna ask me out.,"('finna', 'SLANG')",1
"That guy at the party kept following me around all night, it was definitely getting sus vibes from him.","('sus', 'SLANG')",1
"Bro, you're simping so hard right now.","('simping', 'SLANG')",1
My mom always knows when I come home after getting turnt - she says she can smell it on my clothes!,"('turnt', 'SLANG')",1
