term	sentence	label
salty	"The sushi we had last night was delicious but some pieces were a little too salty for my liking; thankfully, the soy sauce balanced it out perfectly!"	0
salty	I prefer my fries to be extra crispy and just the right amount of salty.	0
salty	My grandma's chicken soup is always a little too salty for my taste.	0
salty	My grandmother's chocolate chip cookies have the perfect balance of sweet and salty flavors.	0
salty	The fries at that new restaurant are extra crispy and perfectly salty.	0
salty	This pasta is a little bland and needs to be salty.	0
salty	"That pasta dish was way too salty for my taste, it felt like I was eating a spoonful of salt!"	0
salty	My mom makes the best homemade pretzels - they're perfectly chewy and salty.	0
salty	My favorite salad dressing has to be balsamic vinaigrette - it's tangy and slightly salty at the same time!	0
salty	My mom made her famous recipe for a super moist and salty ham for dinner last night.	0
salty	They're always way too salty.	0
salty	"Last night, we tried to cook a fancy meal from a recipe book, but it turned out horribly because we misread the instructions for adding salt - it ended up being way too salty!"	0
salty	My mom made this really salty soup today; it's too much for me.	0
salty	We should grab some salty fries from the cafeteria after class today.	0
salty	"My mom made a delicious pot roast last night, but it was a little too salty for my liking."	0
salty	The sea air always makes everything taste a little more salty at the beach.	0
salty	The restaurant down the street makes the best margaritas because they rim the glass with a mix of sweet and salty salt.	0
salty	Do you prefer your pretzels soft or crunchy and extra salty?	0
salty	I heard you can soak potatoes in water to make them less salty before frying them.	0
salty	The restaurant we went to last night had the most amazing seared scallops - perfectly seasoned with a deliciously salty crust.	0
salty	I can't believe how salty the ocean water is today; it stings my eyes.	0
salty	The popcorn at the movie theater is always so buttery and salty - it's addictive!	0
salty	"My mom makes the best homemade soup, but sometimes it's too salty for my taste."	0
salty	My mom always adds the perfect amount of salty seasoning to her homemade soup.	0
salty	"Some people say they prefer their coffee without sugar, but for me, it has to be slightly sweet and salty."	0
salty	"Whenever I feel low on energy, a small, salty snack like pretzels really hits the spot."	0
salty	The fries from that food truck are always way too greasy and overly salty for my taste.	0
salty	"I love my snacks to be salty, like potato chips or pretzels."	0
salty	Sweet and salty combo!	0
salty	I love adding extra salt to my fries to make them extra salty.	0
salty	The cafeteria food is always so bland; I have to add extra salty ketchup just to give it some flavor.	0
salty	Salad just doesn't taste right without a little bit of feta cheese to add that nice tangy and salty flavor.	0
salty	My mom makes the best homemade French fries - perfectly crispy and salty!	0
salty	"I prefer sweet snacks over salty ones most of the time, but today I'm craving something salty."	0
salty	Adding some extra olives to my salad makes it nice and salty.	0
salty	I want to make sure my pasta water is nice and salty.	0
salty	"When I swim in the ocean, I love how my skin feels after it dries from the salty water!"	0
salty	"I accidentally spilled salt all over my popcorn at the movies, making it way too salty to enjoy."	0
salty	"When we went to the beach last weekend, I couldn't resist snacking on some crispy, salty seaweed strips."	0
salty	"My grandma's homemade spaghetti sauce is always perfectly seasoned - not too spicy, not too sweet, just a little bit salty!"	0
salty	"I accidentally put too much salt in the soup, and now it's way too salty to eat."	0
salty	I prefer my margarita with a salty rim - it adds such a nice contrast to the drink.	0
salty	"I can't resist a good old-fashioned, extra cheesy and salty pizza."	0
salty	"A little bit of salt makes chocolate chip cookies even better, but too much can make them too salty."	0
salty	"My mom made homemade pretzels this weekend, and they were perfectly golden-brown and salty on the outside."	0
salty	Does anyone else find that movie theater popcorn way too salty?	0
salty	"I love when pretzels are nice and crispy, but sometimes they're just too salty for my taste."	0
salty	My grandma's homemade pickle recipe is perfectly tangy and just the right amount of salty.	0
salty	This soup needs to be a little more...salty!	0
salty	"For breakfast, I usually like to have something sweet and something salty, like pancakes with bacon."	0
salty	Do you ever find that chips taste better when they're extra crunchy and slightly salty?	0
salty	I can't believe how salty that pretzel was at the mall food court.	0
salty	I can't decide between getting sweet or savory snacks for our road trip - should we go for something chocolatey or something more on the salty side?	0
salty	"I love my mom's cooking, especially when she makes her famous salty salmon dish."	0
salty	"I enjoy a nice, cold glass of lemonade with a salty rim on a hot summer day."	0
salty	"After a long workout, I always crave something salty like potato chips."	0
salty	My mom makes the best homemade salsa - it's perfectly salty and spicy.	0
salty	"My favorite sandwich is a classic BLT - it's got that perfect balance of crispy bacon and fresh, slightly-salty tomatoes."	0
salty	I love going to the beach and feeling the salty ocean breeze on my skin.	0
salty	The chips I bought were so salty; I couldn't stop eating them.	0
salty	My mom makes the best homemade fries - perfectly crispy and just the right amount of salty.	0
turnt	"I have never seen Lisa that turnt before, she was in another world."	1
turnt	Remember that time Sarah got so turnt at Brad's house last weekend?	1
turnt	My parents would kill me if they found out I got turnt at Jake's house last Friday.	1
turnt	Let's pregame before we go out and get extra turnt!	1
turnt	"We need to be careful not to get too turnt at prom, we don't want any trouble."	1
turnt	"My parents think we're just hanging out watching movies, but little do they know we're actually getting turnt in my room."	1
turnt	"Lisa texted me saying she got so turnt that she lost her keys and had to walk home in the rain, poor thing."	1
turnt	"Let's make sure to grab some drinks before heading over to Sarah's house later - gotta get in that fun, turnt mood."	1
turnt	The party next Friday better be lit — I want everyone there getting absolutely turnt!	1
turnt	I had way too many shots and got way too turnt last night.	1
turnt	"After that crazy game of beer pong, I was feeling pretty turnt already."	1
turnt	That new club downtown gets really lit on Saturday nights - we should check it out and get truly turnt.	1
turnt	That guy was beyond turnt.	1
turnt	I swear Kyle can't handle his drinks; he gets way too turnt after just a couple shots.	1
turnt	Remember when Tiffany got so turnt on her birthday that she ended up FaceTiming her ex?	1
turnt	"We need to find another epic spot to get turnt this summer break, like maybe camping by the lake or something adventurous like that."	1
turnt	It’s gonna be off the hook and super turnt!	1
turnt	"I can't believe how turnt Jessica got at the party last night, she was dancing on tables!"	1
turnt	I don't think I've ever seen anyone as consistently turnt as Alex is every time we go out.	1
turnt	We're finna get this party turnt with some great tunes and a dance floor.	1
turnt	"My head is still pounding from how turnt I got on my birthday, it was epic."	1
turnt	Are you down to get turnt at the concert this weekend?	1
turnt	I heard she's going all out with making sure everyone gets turnt.	1
turnt	I can't wait for the weekend to get here so we can all get turnt together.	1
turnt	"Let's pregame before heading out tonight, we gotta get extra turnt."	1
turnt	I can't believe Sarah got so turnt after just a few shots of tequila.	1
turnt	"It's funny how some people act when they're super turnt, it's like a whole different person comes out."	1
turnt	"I'm not trying to get too turnt tonight, gotta be responsible for that exam tomorrow."	1
turnt	Brad is already turning up and I need a ride before he gets too turnt to drive.	1
turnt	"I can't believe how turnt Jason was at the concert last night, he was all over the place."	1
turnt	"I'm thinking of throwing a kickback next Friday, you guys down to get turnt with me?"	1
turnt	My mom always knows when I come home after getting turnt - she says she can smell it on my clothes!	1
turnt	Are you guys ready to get turnt this weekend at Jake's party?	1
turnt	Remember that time Sarah got so turnt she started telling strangers her life story?	1
turnt	We better have some good snacks ready for later when everyone gets back from getting madly turnt!	1
turnt	"Oh no, Jamie got arrested again for being overly turnt in public."	1
turnt	"Those shots had me feeling hella turntttt, but it was such a fun night!"	1
turnt	"I heard there's going to be a DJ at Amanda's birthday bash, it's gonna be so turnt!"	1
turnt	"I don't remember much from last night, so I must have been really turnt."	1
turnt	"Let's make a pact to take care of each other if one of us starts getting too turnt tonight, okay?"	1
turnt	"Last night's party was so crazy, we were all completely turnt up!"	1
turnt	"I can't believe Sarah got so turnt at the concert last night, she was wild!"	1
turnt	"I heard there's a huge party happening next weekend, we need to make sure to get turnt together."	1
turnt	I hope this weekend is as turnt as the last one.	1
turnt	Jenny always knows how to throw a party that gets everyone turnt in no time.	1
turnt	"Bro, if we're gonna hit up that club tonight, we gotta be ready to get seriously turnt."	1
turnt	We gotta make sure it’s next-level turnt.	1
turnt	"I can't believe how turnt we got at the party last weekend, it was wild!"	1
turnt	"I don't remember much from the concert last night, I was too turnt."	1
turnt	We need to make sure everyone has a safe ride home if they're getting turnt tonight.	1
turnt	Jacob's birthday bash next week is going to be epic - I already know it's going to be one of those parties where everyone gets absolutely turntt!	1
turnt	Kevin got way too turnt and ended up dancing on a table at the bar.	1
turnt	"I'm so excited for prom, it's going to be a truly turnt night with all my friends."	1
turnt	"She was so turnt, she couldn't even walk straight!"	1
turnt	"After finals week is over, we definitely need to celebrate by going out and getting super turnt."	1
turnt	"We have to make sure to pace ourselves at the next party, we don't want to get too turnt too early."	1
turnt	"Don't forget to pace yourself with the drinks, we don't want anyone getting too turnt too early in the night."	1
turnt	"The DJ played a mix of old and new hits, keeping the wedding reception turnt all night."	1
turnt	Let's pregame before hitting up the club tonight and really get our party vibes going - I wanna be super turnt.	1
turnt	We need to make sure we have a designated driver so we can all get turnt safely at the bar crawl.	1
turnt	"He's fun, but he always ends up getting super turnt by the end of the night."	1
turnt	She was definitely turnt after those shots of tequila.	1
turnt	"My parents are out of town, let's throw a super turnt party at my place."	1
turnt	It's always hilarious when Jess gets too turnt and starts dancing like crazy with no inhibitions.	1
turnt	"I swear, Rachel gets extra wild when she's super turnt - it's hilarious to watch!"	1
turnt	Remember that one time Mark got so turnt he started dancing on tables?	1
turnt	"Dude, Sarah got so turnt at that party last night, she was dancing on tables!"	1
turnt	"My parents are out of town this weekend, so we should throw a turnt party at my place."	1
turnt	Remember when we all got so turnt at Jake's birthday bash?	1
turnt	Tiffany had way too much to drink and ended up getting kicked out of the bar - talk about being shamelessly turnt in public!	1
turnt	Can't wait for summer break so we can hit the beach and get truly turnt together.	1
turnt	It’s always fun when we’re all feeling extra hyped up and ready to get absolutely turnt!”	1
turnt	"I'm not sure if I can handle getting as turnt as last time, my tolerance is low these days."	1
turnt	I heard that Emily got completely turnt at the concert afterparty.	1
turnt	Remember when we got way too turnt at that music festival?	1
turnt	We need to go out this weekend and get absolutely turnt.	1
turnt	We need to pregame before the dance so we can get super turnt.	1
turnt	"I hope Jenny doesn't get too turnt at her birthday bash, she always takes it one step too far."	1
turnt	We should pace ourselves tonight so we don't end up getting too turnt before midnight hits.	1
turnt	I have a feeling tonight is going to be wild – we're definitely getting turnt!	1
turnt	"Jake had way too much to drink last night, he was absolutely turnt."	1
turnt	"I can't believe how turnt Jake was at the concert last night, he ended up crowd surfing."	1
turnt	I heard Alex got really bad hangover after getting super turnt at that house party last night.	1
turnt	There's always that one friend who gets way too loud and rowdy when they're totally turnt.	1
turnt	"I'm not sure if I should go out tonight, I got so turnt last weekend."	1
turnt	"I'm already planning on getting turnt this weekend, it's been a rough week."	1
turnt	I heard Mark got way too turnt at that concert and had to be carried out by security - what a wild night!	1
turnt	Can you handle your alcohol or do you always end up getting super turnt?	1
turnt	"I can't believe how turnt we got at Jake's house on Saturday, it was insane."	1
turnt	I heard there's this secret rave happening next week – guaranteed to get everyone super  turnted up.	1
turnt	I can't believe you got turnt off just a few shots of tequila.	1
turnt	I think we should pace ourselves tonight so we don't get too turnt before midnight.	1
turnt	I need to pace myself at this party - I don't want to get too turnt too early.	1
turnt	How many shots do you think it'll take for us to be completely turnt?	1
turnt	Remember that time we got super turnt at Jake's house and ended up ordering pizza at 3 am?	1
turnt	Mark's house parties always get way too wild and everyone ends up super turnt by the end of the night.	1
turnt	The music was bumping and everyone was getting super turnt on the dance floor.	1
turnt	We should pregame before heading out to make sure we're already feeling pretty turnt when we get there.	1
turnt	"After finals week is over, I am planning to get absolutely turnt to celebrate the end of this semester!"	1
turnt	"We need to plan a turnt trip to the beach this weekend, nothing better than drinking by the ocean."	1
turnt	"I have to pace myself tonight, last time I got way too turnt and blacked out."	1
turnt	"I'm excited for prom night, it's going to be so turnt with everyone there!"	1
turnt	I need to pace myself tonight so I don't get completely turnt before midnight.	1
turnt	It's almost impossible to keep track of everyone when they're all super turnt like that.	1
turnt	"You should've seen Sarah last night at the party, she was absolutely turnt!"	1
turnt	"Dude, I heard Sarah got so turnt at that party last weekend, she was dancing on tables!"	1
turnt	"It's always hilarious seeing how some people act when they're really turnt - like, they think they're so sly but everyone knows what's going on."	1
turnt	Taylor always knows how to get everyone in the squad feeling super turnt when we go out together.	1
turnt	"I can't believe how turnt Sarah got at the party last weekend, she was dancing on tables!"	1
turnt	"I can't believe how turnt we all were at prom last year, it was wild!"	1
turnt	Remember when Mike tried to rap while he was turnt?	1
turnt	Being surrounded by good friends while getting totally turnt always makes for an unforgettable experience!	1
turnt	Let's plan a road trip for summer vacation where we can explore new places during the day and get completely turnt at different clubs each night!	1
turnt	Remember that time Jenny got way too turnt and started singing karaoke in her own made-up language?	1
turnt	"I love when we all get together for game nights, things always get so unexpectedly turnt."	1
turnt	"Can't wait for spring break, gonna be non-stop parties and getting mad turnt every night!"	1
turnt	I know I’m gonna get so turnt at homecoming this year - my dress is fire!	1
turnt	Let's make a pact not to let each other get too ridiculously drunk this time; remember what happened when Jordan got super duper turnt?	1
turnt	The surprise guest appearance by the popular artist got the entire crowd turnt up.	1
turnt	The energy was unreal at that music festival last weekend - everyone was just vibing and getting super turnt.	1
turnt	Are you ready to get turnt at the party tonight?	1
turnt	We were all so turnt.	1
turnt	"Last night's party was so lit, everyone was turnt!"	1
turnt	"My parents think I've never been turnt before, but little do they know..."	1
turnt	Do you think we'll get turned away from the club if we show up already looking too turnt?	1
turnt	I had to carry Emily home after she got too turnt at the club.	1
turnt	We were all so turnt at the beach bonfire last summer - those were some wild nights.	1
turnt	Dylan was so turnt that he ended up passing out in the backyard.	1
turnt	The best part about being turnt is feeling carefree and having the time of your life with friends.	1
turnt	I have a feeling tonight is going to be epic - turning up and getting completely turnt with the crew!	1
turnt	Let's grab some drinks and get turnt before hitting up the club.	1
turnt	It doesn't take much for Emily to get super hyped up and completely turnt whenever Kesha comes on at a party.	1
turnt	Are you ready to get absolutely turnt at the beach party next Friday?	1
turnt	Let's pregame before we head out and really get turnt up.	1
turnt	"We gotta make sure to pace ourselves at the beach bonfire tonight, don't want to get too turnt too early."	1
turnt	She always gets way too turnt and causes drama.	1
turnt	"The birthday party was turnt with a live band, delicious food, and lively conversations."	1
turnt	Let's invite Tom over for game night; he always ends up getting hilariously turnton competitive Monopoly nights!	1
turnt	Taylor was already pretty tipsy when we arrived at the club but somehow managed to get even more turnt by the end of the night – he's a true party animal!	1
turnt	I don't know how you stayed so turnt all night without passing out!	1
turnt	I had to help Jenny get home last night because she was too turnt to walk straight.	1
turnt	It's important to watch out for each other when we're all getting our party on and starting to feel extra turnt up!	1
turnt	"Be careful not to get too turnt at the concert tonight, I don't want you getting into trouble."	1
turnt	"My parents are out of town this weekend, so I'm planning on getting completely turnt with my friends."	1
turnt	Let's hit up that new club downtown this weekend and get super turnt together.	1
turnt	I can't believe Sarah got turnt after only a few shots of tequila!	1
turnt	"My parents would freak if they knew how often we get totally turnt at these house parties, but hey, YOLO right?"	1
turnt	Remember that one time we got hella turnt at Dave's house and played Mario Kart until dawn?	1
turnt	He always gets way too turnt.	1
turnt	"Sarah's birthday is this weekend, and I heard her parents are letting her have a turnt sleepover."	1
turnt	Let's pregame before heading to the party so we can get extra turnt before everyone else arrives.	1
turnt	The energy at the club was so turnt that even those who usually don't dance couldn't resist.	1
turnt	"We are going to get so turnt at the party tonight, it's going to be epic!"	1
turnt	Let's pregame before hitting up the club so we're all already turnt by the time we get there.	1
turnt	We should pregame hard before hitting the concert so we can get super turnt during the show!	1
turnt	Are you sure you're gonna be able to handle getting turnt two nights in a row?	1
turnt	He was next level turnt by the end of the night.	1
turnt	I swear Sarah was the most turnt out of everyone at the party.	1
turnt	I heard Mark got way too turnt last weekend and ended up puking in the bushes.	1
turnt	"I'm never drinking that much again, I woke up this morning feeling so turnt."	1
turnt	"She was so turnt, I couldn't believe it!"	1
turnt	You were dancing like crazy when you were turnt at the house party.	1
turnt	"I'm not trying to get as turnt as last time, I woke up feeling awful for days."	1
turnt	"I can't believe Sarah got that turnt off just one drink, she's a lightweight."	1
turnt	Classic example of being way too turnt.	1
turnt	"Sarah showed up to the party already turnt, I couldn't stop laughing."	1
turnt	I heard it gets really turnt.”	1
turnt	We need to plan a trip to Vegas during spring break and get absolutely turnt!	1
turnt	"Last time I got too turnt, it was impossible for me to find my way back home without help."	1
turnt	"We need to make sure Amy doesn't get too turnt, she always goes crazy when she drinks too much."	1
turnt	We all got so turnt.	1
turnt	"My parents are out of town this weekend, let's have a turnt movie night at my place."	1
turnt	"The holiday celebration was turnt with laughter, joy, and festive decorations."	1
turnt	"Last night's party was insane, everyone was so turnt!"	1
turnt	Sarah texted me about a chill hangout tonight - should we keep it low-key or go all out and get super turnt?	1
turnt	"My parents are out of town this weekend, so we're gonna have a super turnt house party!"	1
turnt	Danielle may act all innocent at school but put a few drinks in her and she becomes the life of the party - always getting super turnt.	1
turnt	"I can't believe Sarah got so turnt at that concert, she was dancing like crazy."	1
turnt	"My parents are out of town this weekend, so we're definitely getting turnt at my place."	1
turnt	Don't worry about me driving home after this - I'm definitely not getting behind the wheel when I'm still feeling all kinds of turnt!	1
turnt	Let's pregame before we hit the club and get super turnt.	1
turnt	"I heard Sarah got so turnt last weekend, she doesn't even remember what happened."	1
turnt	"Last weekend's party was absolutely insane, everyone was so turnt!"	1
turnt	"I swear, if Emma doesn't pace herself tonight, she's going to be beyond turnt before midnight."	1
turnt	Let's pregame before we head out so we're already a little bit turnt when we get there!	1
turnt	"I have a feeling tonight's house party is going to get really turnt, everyone's talking about it."	1
turnt	"She was so turnt, it was insane."	1
turnt	"We better get turnt at the next concert we go to, no exceptions."	1
turnt	Jake was already turnt before we even left for the club - he knows how to have a good time.	1
turnt	Remember that time Mark got turnt and started dancing on the table?	1
turnt	"I have never seen Emily that turnt before, she was dancing on tables and laughing non-stop."	1
turnt	Remember when Alex got way too turnt at the beach bonfire and tried to swim fully clothed?	1
turnt	I can't believe how turnt Megan got at the party last night - she was dancing on tables!	1
turnt	I can't believe Sarah got so turnt after only a few shots of tequila.	1
turnt	"We should plan a beach day soon where we can just relax, soak up some sun, and maybe even bring some drinks to get slightly turnt by the water."	1
turnt	"She was so turnt at the party, it was wild!"	1
turnt	I heard Mark got really turnt at the concert and ended up losing his phone.	1
turnt	Remember that one time Alex got so turnt and started dancing on the table?	1
turnt	I have a feeling Jenny is going to be the first one to get turnt at the concert tomorrow night.	1
turnt	Let's pregame before heading out so we can get really turnt once we arrive at the party.	1
turnt	"She was absolutely turnt, didn't even recognize her!"	1
turnt	"My parents are out of town this weekend, so we should definitely get a little turnt at my place."	1
turnt	Remember that time Danny got so turnt he ended up falling asleep in the backyard?	1
turnt	Let's pregame at my place before heading out to really get into that turnt state of mind.	1
turnt	We should have a movie night and get turnt on soda and popcorn instead of alcohol for once.	1
turnt	"After finals are over, we should definitely plan a trip to the beach and get extra turnt all day long."	1
turnt	"Despite the rain, the outdoor barbecue was still turnt with friends and good food."	1
turnt	Let's grab some snacks and get turnt before heading to the concert tonight.	1
turnt	The crowd at the music festival was so turnt; everyone was dancing and singing along.	1
turnt	"I heard Jane is throwing a huge 18th birthday party next month, it's gonna be hella turnt."	1
turnt	Let's pregame a bit before going out tonight; I want to be already feeling slightly turnt when we hit the club.	1
turnt	We need to make sure Jenny doesn't get too turnt during her birthday celebration next week.	1
turnt	Let's pregame a bit before heading to the concert so we’re already feeling a little turnt when we get there.	1
turnt	We gotta make sure everyone stays safe while they're getting super turnt this weekend!	1
turnt	"The beach bonfire became turnt as people gathered around, sharing stories and playing music."	1
turnt	We need to find a good playlist for when we're all getting turnt at the beach next week.	1
turnt	"No matter what happens tonight, let's make sure we stay safe while getting our party on and getting totally turnt!"	1
turnt	I heard it's gonna be so turnt!	1
turnt	"She was so turnt at the party, dancing on tables and everything."	1
turnt	I'm sure the cops came because our neighbors heard us being way too loud and turnt last weekend.	1
turnt	We're going to pregame hard before hitting up the frat party tonight - I want to be super turnt by midnight.	1
turnt	"Dude, we need to pace ourselves tonight or else we're gonna be way too turnt to function tomorrow morning."	1
turnt	We should start planning our summer party now so we can guarantee it'll be hella turnt.	1
turnt	Can't wait for summer break so we can all get turnt together every night!	1
turnt	"I can't believe we got turnt on a Wednesday, but that impromptu trip to the beach was totally worth it."	1
turnt	"After finals are over, we should celebrate by getting absolutely turnt and letting loose all night long!"	1
turnt	"Last time I saw Sam get that turnt, he tried to laugh and stumbled into a bush - it was hilarious!"	1
turnt	"I'm feeling stressed with all these exams coming up - this weekend, all I want to do is let loose and get super turnt with my friends."	1
turnt	Let's make this Halloween costume party extra special by getting everyone super excited and totally turnt!	1
turnt	Sometimes I regret getting too turnt because then I have a massive hangover the next day.	1
turnt	Remember that time Alex got so turnt he started singing karaoke in his underwear?	1
turnt	"It's Friday night, time to get turnt with the squad!"	1
turnt	"Even though we were all pretty turnt, we still managed not to make a scene in public."	1
turnt	"As the clock struck midnight, the New Year's Eve party became even more turnt, with cheers, fireworks, and the joyous sound of clinking glasses filling the air."	1
turnt	"My mom caught me sneaking in after getting really turnt at Jenny's house last night, it was awkward."	1
turnt	Can't believe how loud and crowded it was at that club - but still got hella turnt though!	1
turnt	Remember that time Alex got so turnt he ended up dancing on a table?	1
turnt	"We were all feeling pretty turnt at the concert last night, the energy was insane."	1
turnt	Have you seen Sarah after she's turnt?	1
turnt	"Even though being responsible is important, there's nothing wrong with occasionally letting loose and getting super turnt with friends!"	1
	"I really want to try out for the school play, but I'm nervous about auditioning."	0
	"I've been binge-watching that new series on Netflix, it's so addicting."	0
	Have you seen the new trailer for that movie everyone's talking about?	0
	"Mine was pretty relaxing, just spent time reading and catching up on shows."	0
	"The gym has been so crowded lately, I might switch up my workout routine and start going in the mornings instead."	0
	Do you want to grab some food after class today?	0
	"My parents are on my case about cleaning my room again... ugh, it never ends."	0
	I just got back from a great workout at the gym.	0
	"The cafeteria food is getting worse every day, I swear they don't even try anymore."	0
	I heard they have amazing burgers.	0
	I'm thinking of heading to the beach with some friends.	0
	"I can't believe how hot it is outside today, I'm definitely ready for fall weather."	0
	Did you hear about that new movie coming out this weekend?	0
	I need some recommendations for new TV shows to watch on Netflix or Hulu; any suggestions?	0
	How was your weekend?	0
	"I'm so excited for prom next month, I already started looking for dresses online."	0
	Did you hear about that new restaurant that just opened in town?	0
	"I need to start hitting the gym more often, I've been feeling pretty sluggish lately."	0
	"The chemistry test was so hard, I hope I did okay on it."	0
	"My dog is turning one next week, so we're planning a little birthday party for him."	0
	Have you started planning your holiday vacation yet?	0
	I'm planning a road trip for the summer - any recommendations on must-see destinations?	0
	We should definitely check it out this weekend.	0
	"I can't wait for the weekend, we should plan a group hike and picnic."	0
	I've been attempting to paint.	0
	Did you see that viral TikTok video everyone is talking about?	0
	Did you hear about the new restaurant that opened downtown?	0
	I've had it on repeat all day.	0
	Did you hear about that new restaurant downtown?	0
	Do you want to grab some food after school today?	0
	Are you going to the football game this Friday?	0
	Do you have any fun plans for the upcoming weekend?	0
	Do you think Ms. Smith will curve our grades on this next exam?	0
	"I need to start going to the gym more regularly, I've been slacking lately."	0
	Have you seen the trailer for that upcoming superhero movie?	0
	Do you remember our high school days and how different things were back then?	0
	Do you want to grab some coffee after school tomorrow?	0
	Did you see the movie trailer that just dropped?	0
	I could really use some extra time off from school.	0
	What do you think of the new student who transferred into our class?	0
	Did you see the new movie that just came out?	0
	"It looks so good! 10.I've been binge-watching DIY videos on YouTube lately, I want to try making some crafts."	0
	I've been binge-watching this TV show on Netflix and I can't get enough of it.	0
	Do you know where I can find a good gym around here?	0
	"My boss gave me a challenging project at work, but I'm excited to take it on."	0
	Have you seen that movie everyone is talking about?	0
	Prom is coming up next month and I still haven't found a dress yet - the struggle is real!	0
	"My family is planning a road trip for the holidays, and I can't wait to spend time with everyone."	0
	I'm struggling with it.	0
	I need some recommendations for my next read.	0
	Are you going to try out for the soccer team this year?	0
	I'm thinking about joining the school newspaper - it could be a cool experience.	0
	"I've been binge-watching that TV show on Netflix, and I can't get enough of it."	0
	I'm thinking of getting tickets.	0
	I can't believe how hot it's been lately - I'm hoping for some cooler weather soon.	0
	"I'm thinking about trying out a new recipe for dinner tonight, have you ever made homemade pasta before?"	0
	I can't believe the amount of homework teachers are assigning lately.	0
	Did you hear about that new restaurant opening up downtown?	0
	I feel like there's so much material to cover.	0
	Did you hear about the new cafe that opened downtown?	0
	"I've been binge-watching that new show on Netflix, have you seen it yet?"	0
	Have you watched the latest episode of that show everyone's been talking about?	0
	Their lattes are supposed to be really good.	0
	The traffic on the highway was terrible this morning - it took me twice as long to get to work!	0
	I've been dying to try their food.	0
	I heard it's getting great reviews.	0
	I finally finished reading that book we were assigned in English class.	0
	I heard they're doing a musical this year.	0
	Have you decided where you want to go for spring break yet?	0
	Did you hear about that new restaurant that opened up downtown?	0
	"The history project we have to do seems so overwhelming, I wish we had more time to prepare for it."	0
	Have you tried that new Italian restaurant downtown?	0
	Have you tried that new restaurant downtown?	0
	Did you hear about the new restaurant that just opened downtown?	0
	Have you heard about the upcoming music festival?	0
	I'm looking forward to the weekend so I can finally relax and unwind after a long week at work.	0
	"I've been trying out some new recipes in the kitchen, it's been fun experimenting."	0
	Have you heard the new album by Taylor Swift?	0
	It looks like it's going to be good!	0
	Have you listened to the latest album from our favorite band yet?	0
	Have you heard about that new band everyone's talking about?	0
	"I'm so excited for my upcoming vacation, it's been too long since I've had a break."	0
	I just finished watching that new movie everyone is raving about.	0
	"I've been so busy with work lately, I definitely need a break soon."	0
	"My dog has been acting so strange lately, he's been barking at every little noise in the house."	0
	"The party last Friday was so much fun, we definitely need to plan another one soon."	0
	I really need to start working out more.	0
	How do you feel about the upcoming election?	0
	I heard a few people talking about it but don't have all the details yet.	0
	"I've been trying to eat healthier lately, but it's so hard to resist junk food sometimes."	0
	Do you want to go see that new superhero movie that just came out?	0
	We should go see it together.	0
	It's been too long since our last game night - we should plan one soon with all of our friends!	0
	"That new restaurant downtown has amazing food, we have to go check it out soon."	0
	"Mine was pretty relaxing, just caught up on some reading."	0
	Her photos look amazing!	0
	The concert last night was so much fun - the music was incredible!	0
	I just want to relax and hang out with friends.	0
	I should have studied more.	0
	I love seeing all the flowers bloom.	0
	This weather is perfect for a weekend hike in the mountains.	0
	"I can't believe how much homework we're getting lately, it's really starting to pile up."	0
	What do you think of that new song by your favorite artist?	0
	I'm really looking forward to the long weekend coming up.	0
	Did you see that movie everyone's talking about?	0
	It's been too long.	0
	I heard it's going to be huge!	0
	"My parents are already nagging me about summer plans - like, can they chill for a sec?"	0
	Did you see what Mia posted on Instagram last night?	0
	There's so much happening in the world.	0
	Did you hear about the upcoming music festival in town?	0
	The cafeteria food is seriously lacking in quality lately; we should just bring our lunches from home.	0
	I'm really looking forward to the new movie coming out this weekend.	0
	I'm thinking about joining the soccer team next semester; it could be a fun way to stay active.	0
	"I'm thinking about applying for that study abroad program next summer, it would be such a cool experience."	0
	"The weather has been so nice lately, we should plan a day at the beach soon."	0
	It was so intense!	0
	It feels like forever since we all got together for that barbecue last summer.	0
	I wish we had more freedom in school to choose our own classes instead of following a set schedule every year.	0
	Have you decided which colleges you want to apply to?	0
	I heard they have amazing vegan options.	0
	"I binge-watched that new series on Netflix over the weekend, it was so addicting."	0
	The lineup is insane.	0
	I think I'm going to apply for an internship this summer to gain some work experience.	0
	I heard the food is amazing!	0
	I'm thinking of planning a trip for later this year; maybe somewhere tropical or adventurous.	0
	Do you have any plans for the holidays yet?	0
	I need to start studying for those exams coming up next month.	0
	"That history project we have due next week is going to be the death of me, there's so much research involved."	0
	I can't believe the history teacher gave us two chapters to read over the weekend.	0
	Have you started thinking about which colleges you want to apply to yet?	0
	"Riverdale' has been getting kind of crazy lately, don't you think?"	0
	Have you started thinking about where you want to go to college?	0
	It looks so good!	0
	"I can't believe how much homework we have this week, it's insane."	0
	"I can't believe the math test got postponed again, I really need to study harder."	0
	"Work has been pretty busy these days, but at least I have some fun weekend plans coming up to look forward to."	0
	"I need a break from social media, it's getting too overwhelming constantly seeing everyone's posts."	0
	"My parents are thinking about taking a trip to Europe next summer, and they're considering letting me go with them - fingers crossed!"	0
	I'm thinking of joining a gym to get back in shape before summer.	0
	I'm planning a trip there next summer and could use some recommendations.	0
	I knew they had a thing for each other.	0
	Do you want to grab lunch together after our classes are over?	0
	We could help each other out with notes and review questions.	0
